date,total_sales
2029-12-07,805.62
2029-12-08,941.31
2029-12-09,1124.88
2029-12-10,939.46
2029-12-11,998.41
2029-12-12,1144.64
2029-12-13,1095.46
2029-12-14,1071.47
2029-12-15,979.8
2029-12-16,1085.41
2029-12-17,1010.57
2029-12-18,1097.05
2029-12-19,953.08
2029-12-20,999.49
2029-12-21,877.65
2029-12-22,1020.15
2029-12-23,903.03
2029-12-24,856.85
2029-12-25,1062.04
2029-12-26,1054.44
2029-12-27,1139.26
2029-12-28,956.47
2029-12-29,1081.65
2029-12-30,1102.38
2029-12-31,1085.8
2030-01-01,894.57
2030-01-02,1040.16
2030-01-03,1071.72
2030-01-04,1017.52
2030-01-05,702.83
2030-01-06,1039.24
2030-01-07,1346.41
2030-01-08,959.9
2030-01-09,904.08
2030-01-10,1068.68
2030-01-11,1058.93
2030-01-12,1190.39
2030-01-13,822.21
2030-01-14,1120.01
2030-01-15,1098.29
2030-01-16,987.83
2030-01-17,1059.39
2030-01-18,1162.45
2030-01-19,1138.33
2030-01-20,835.49
2030-01-21,1129.43
2030-01-22,996.18
2030-01-23,1016.29
2030-01-24,1015.82
2030-01-25,981.8
2030-01-26,1182.59
2030-01-27,990.78
2030-01-28,834.92
2030-01-29,943.35
2030-01-30,1028.71
2030-01-31,1185.82
2030-02-01,1091.45
2030-02-02,872.95
2030-02-03,1372.87
2030-02-04,1039.37
2030-02-05,1190.54
2030-02-06,976.05
2030-02-07,1078.4
2030-02-08,1123.91
2030-02-09,1180.32
2030-02-10,1155.8
2030-02-11,1127.64
2030-02-12,949.17
2030-02-13,910.3
2030-02-14,1045.6
2030-02-15,1135.32
2030-02-16,961.6
2030-02-17,1154.44
2030-02-18,1212.22
2030-02-19,856.56
2030-02-20,868.15
2030-02-21,972.33
2030-02-22,1039.22
2030-02-23,914.1
2030-02-24,1195.33
2030-02-25,1055.83
2030-02-26,997.87
2030-02-27,776.3
2030-02-28,794.06
2030-03-01,1033.33
2030-03-02,671.05
2030-03-03,1142.6
2030-03-04,966.76
2030-03-05,1476.73
2030-03-06,1336.24
2030-03-07,962.64
2030-03-08,973.71
2030-03-09,1138.81
2030-03-10,1244.77
2030-03-11,743.42
2030-03-12,721.0
2030-03-13,895.5
2030-03-14,1076.07
2030-03-15,1063.05
2030-03-16,1148.85
2030-03-17,808.31
2030-03-18,640.72
2030-03-19,1116.74
2030-03-20,863.71
2030-03-21,685.07
2030-03-22,1009.52
2030-03-23,1106.66
2030-03-24,969.3
2030-03-25,918.87
2030-03-26,963.59
2030-03-27,931.86
2030-03-28,785.21
2030-03-29,880.18
2030-03-30,1065.55
2030-03-31,1035.6
2030-04-01,1012.55
2030-04-02,838.07
2030-04-03,960.13
2030-04-04,660.81
2030-04-05,1014.17
2030-04-06,1201.76
2030-04-07,766.35
2030-04-08,899.63
2030-04-09,1036.94
2030-04-10,1175.57
2030-04-11,920.48
2030-04-12,883.96
2030-04-13,692.54
2030-04-14,1003.49
2030-04-15,1294.39
2030-04-16,1029.8
2030-04-17,984.97
2030-04-18,1036.76
2030-04-19,986.92
2030-04-20,866.77
2030-04-21,1112.37
2030-04-22,1022.9
2030-04-23,991.84
2030-04-24,843.07
2030-04-25,1185.09
2030-04-26,1089.46
2030-04-27,907.01
2030-04-28,1140.43
2030-04-29,915.73
2030-04-30,873.29
2030-05-01,876.87
2030-05-02,725.4
2030-05-03,1062.04
2030-05-04,716.89
2030-05-05,807.55
2030-05-06,680.75
2030-05-07,979.46
2030-05-08,970.1
2030-05-09,943.94
2030-05-10,836.86
2030-05-11,817.72
2030-05-12,1063.52
2030-05-13,911.61
2030-05-14,1041.97
2030-05-15,862.07
2030-05-16,1022.37
2030-05-17,1191.05
2030-05-18,1083.85
2030-05-19,934.43
2030-05-20,1035.25
2030-05-21,960.95
2030-05-22,998.63
2030-05-23,949.0
2030-05-24,973.6
2030-05-25,1030.48
2030-05-26,850.08
2030-05-27,847.14
2030-05-28,791.67
2030-05-29,760.36
2030-05-30,818.26
2030-05-31,1025.23
2030-06-01,867.86
2030-06-02,1079.3
2030-06-03,1007.94
2030-06-04,707.95
2030-06-05,1101.97
2030-06-06,1125.85
2030-06-07,855.66
2030-06-08,1068.29
2030-06-09,877.31
2030-06-10,1020.97
2030-06-11,817.19
2030-06-12,738.44
2030-06-13,950.54
2030-06-14,989.97
2030-06-15,949.45
2030-06-16,832.07
2030-06-17,950.27
2030-06-18,1051.24
2030-06-19,1004.71
2030-06-20,1039.43
2030-06-21,912.15
2030-06-22,1189.04
2030-06-23,837.49
2030-06-24,1087.68
2030-06-25,1192.47
2030-06-26,1087.97
2030-06-27,986.11
2030-06-28,937.91
2030-06-29,1173.23
2030-06-30,805.05
2030-07-01,873.66
2030-07-02,960.23
2030-07-03,1206.21
2030-07-04,1078.23
2030-07-05,876.77
2030-07-06,976.14
2030-07-07,931.26
2030-07-08,917.67
2030-07-09,1171.71
2030-07-10,819.86
2030-07-11,1267.69
2030-07-12,1151.36
2030-07-13,1191.52
2030-07-14,959.22
2030-07-15,1006.94
2030-07-16,815.24
2030-07-17,952.3
2030-07-18,1105.84
2030-07-19,1227.01
2030-07-20,867.33
2030-07-21,979.39
2030-07-22,1012.34
2030-07-23,826.49
2030-07-24,1125.4
2030-07-25,928.93
2030-07-26,1009.07
2030-07-27,971.43
2030-07-28,921.68
2030-07-29,1039.89
2030-07-30,1009.47
2030-07-31,986.91
2030-08-01,934.3
2030-08-02,1092.38
2030-08-03,1293.39
2030-08-04,1067.23
2030-08-05,1196.57
2030-08-06,839.53
2030-08-07,1072.64
2030-08-08,885.29
2030-08-09,829.28
2030-08-10,940.85
2030-08-11,1231.48
2030-08-12,1196.14
2030-08-13,1091.04
2030-08-14,825.64
2030-08-15,1027.06
2030-08-16,1102.72
2030-08-17,1084.77
2030-08-18,782.84
2030-08-19,926.85
2030-08-20,1051.77
2030-08-21,1142.82
2030-08-22,733.95
2030-08-23,1040.05
2030-08-24,1086.84
2030-08-25,1193.84
2030-08-26,1171.34
2030-08-27,1155.82
2030-08-28,949.47
2030-08-29,784.29
2030-08-30,1012.57
2030-08-31,1222.82
2030-09-01,1282.64
2030-09-02,1181.26
2030-09-03,1140.13
2030-09-04,1133.74
2030-09-05,994.44
2030-09-06,1059.42
2030-09-07,1330.37
2030-09-08,939.7
2030-09-09,1324.39
2030-09-10,1034.95
2030-09-11,1283.17
2030-09-12,874.43
2030-09-13,1174.44
2030-09-14,977.14
2030-09-15,876.48
2030-09-16,1122.66
2030-09-17,1242.42
2030-09-18,965.39
2030-09-19,868.4
2030-09-20,1080.61
2030-09-21,1082.41
2030-09-22,1178.91
2030-09-23,1240.24
2030-09-24,1090.04
2030-09-25,1378.43
2030-09-26,1134.89
2030-09-27,1050.45
2030-09-28,861.84
2030-09-29,1065.34
2030-09-30,1055.45
2030-10-01,1251.13
2030-10-02,1177.63
2030-10-03,932.54
2030-10-04,1136.46
2030-10-05,1212.54
2030-10-06,1342.21
2030-10-07,1247.32
2030-10-08,1229.52
2030-10-09,1125.6
2030-10-10,1176.04
2030-10-11,1306.43
2030-10-12,920.29
2030-10-13,1069.01
2030-10-14,1006.75
2030-10-15,1180.73
2030-10-16,1309.61
2030-10-17,1036.75
2030-10-18,768.98
2030-10-19,1066.92
2030-10-20,1267.01
2030-10-21,1211.87
2030-10-22,1196.69
2030-10-23,1091.7
2030-10-24,943.09
2030-10-25,1213.48
2030-10-26,1012.29
2030-10-27,1466.3
2030-10-28,1225.51
2030-10-29,1054.1
2030-10-30,1050.74
2030-10-31,1129.77
2030-11-01,1109.04
2030-11-02,1313.76
2030-11-03,1175.46
2030-11-04,1039.02
2030-11-05,1433.6
2030-11-06,1158.7
2030-11-07,1267.9
2030-11-08,1062.62
2030-11-09,1209.59
2030-11-10,1203.07
2030-11-11,874.24
2030-11-12,1461.26
2030-11-13,1353.85
2030-11-14,1101.95
2030-11-15,997.48
2030-11-16,1216.24
2030-11-17,1178.4
2030-11-18,1220.04
2030-11-19,1196.71
2030-11-20,1245.21
2030-11-21,1387.66
2030-11-22,1257.07
2030-11-23,1015.7
2030-11-24,1378.83
2030-11-25,1421.84
2030-11-26,1649.85
2030-11-27,1009.82
2030-11-28,1216.08
2030-11-29,868.63
2030-11-30,1265.22
2030-12-01,1101.32
2030-12-02,1473.37
2030-12-03,1069.97
2030-12-04,934.08
2030-12-05,1118.08
2030-12-06,893.75
2030-12-07,1304.04
2030-12-08,882.92
2030-12-09,1198.26
2030-12-10,883.62
2030-12-11,1148.56
2030-12-12,1444.42
2030-12-13,1253.31
2030-12-14,1071.0
2030-12-15,1197.15
2030-12-16,1205.84
2030-12-17,1275.34
2030-12-18,1000.72
2030-12-19,1295.94
2030-12-20,802.7
2030-12-21,1115.18
2030-12-22,1137.73
2030-12-23,1307.28
2030-12-24,1216.98
2030-12-25,1004.05
2030-12-26,1068.44
2030-12-27,1247.29
2030-12-28,1206.93
2030-12-29,1133.23
2030-12-30,1149.27
2030-12-31,1327.12
2031-01-01,1146.34
2031-01-02,1212.08
2031-01-03,1552.08
2031-01-04,1014.33
2031-01-05,951.4
2031-01-06,1348.01
2031-01-07,1129.97
2031-01-08,1185.32
2031-01-09,1117.17
2031-01-10,1196.67
2031-01-11,1476.7
2031-01-12,1358.53
2031-01-13,1368.83
2031-01-14,1028.34
2031-01-15,1069.39
2031-01-16,817.48
2031-01-17,1123.21
2031-01-18,1389.4
2031-01-19,1324.71
2031-01-20,1215.21
2031-01-21,1246.37
2031-01-22,1147.65
2031-01-23,1282.96
2031-01-24,1368.4
2031-01-25,1012.4
2031-01-26,1300.99
2031-01-27,1397.16
2031-01-28,1196.29
2031-01-29,1364.92
2031-01-30,1683.26
2031-01-31,1246.66
2031-02-01,1322.56
2031-02-02,1154.1
2031-02-03,1293.24
2031-02-04,1336.33
2031-02-05,1297.76
2031-02-06,1116.81
2031-02-07,1301.95
2031-02-08,1491.56
2031-02-09,1340.75
2031-02-10,1418.98
2031-02-11,1240.35
2031-02-12,1389.6
2031-02-13,1320.23
2031-02-14,1136.91
2031-02-15,1328.54
2031-02-16,1133.21
2031-02-17,1188.24
2031-02-18,1312.77
2031-02-19,1330.15
2031-02-20,1108.38
2031-02-21,1446.05
2031-02-22,1374.94
2031-02-23,1184.61
2031-02-24,1060.87
2031-02-25,1270.95
2031-02-26,1226.96
2031-02-27,1312.0
2031-02-28,1241.72
2031-03-01,996.24
2031-03-02,1240.26
2031-03-03,1253.83
2031-03-04,1395.87
2031-03-05,1197.24
2031-03-06,1554.91
2031-03-07,1017.51
2031-03-08,1502.06
2031-03-09,1272.87
2031-03-10,1436.59
2031-03-11,1320.74
2031-03-12,1480.83
2031-03-13,1252.9
2031-03-14,1147.33
2031-03-15,1526.3
2031-03-16,1297.31
2031-03-17,1348.66
2031-03-18,1501.74
2031-03-19,1162.82
2031-03-20,1408.02
2031-03-21,1231.29
2031-03-22,1301.03
2031-03-23,1332.77
2031-03-24,1097.96
2031-03-25,1207.23
2031-03-26,1527.78
2031-03-27,1459.1
2031-03-28,1317.82
2031-03-29,1364.73
2031-03-30,1285.16
2031-03-31,1533.82
2031-04-01,1301.31
2031-04-02,1367.16
2031-04-03,1505.31
2031-04-04,1217.81
2031-04-05,1569.24
2031-04-06,1106.86
2031-04-07,1581.87
2031-04-08,1282.52
2031-04-09,1303.0
2031-04-10,1056.89
2031-04-11,1273.15
2031-04-12,1186.37
2031-04-13,1252.16
2031-04-14,1323.67
2031-04-15,1488.89
2031-04-16,1377.31
2031-04-17,1393.27
2031-04-18,1183.73
2031-04-19,1216.88
2031-04-20,1619.73
2031-04-21,1240.56
2031-04-22,1600.19
2031-04-23,1316.21
2031-04-24,1353.92
2031-04-25,1515.03
2031-04-26,1546.15
2031-04-27,1339.63
2031-04-28,1298.9
2031-04-29,1349.62
2031-04-30,1409.58
2031-05-01,1493.44
2031-05-02,1361.24
2031-05-03,1454.29
2031-05-04,1608.05
2031-05-05,1420.34
2031-05-06,1410.72
2031-05-07,1136.96
2031-05-08,971.01
2031-05-09,1424.69
2031-05-10,1353.02
2031-05-11,1290.83
2031-05-12,1405.37
2031-05-13,1360.57
2031-05-14,1539.58
2031-05-15,1384.11
2031-05-16,1259.92
2031-05-17,1521.25
2031-05-18,1340.91
2031-05-19,1453.21
2031-05-20,1303.36
2031-05-21,1278.24
2031-05-22,1389.07
2031-05-23,1379.09
2031-05-24,1449.86
2031-05-25,1338.3
2031-05-26,1103.84
2031-05-27,1315.08
2031-05-28,1499.76
2031-05-29,1336.76
2031-05-30,1345.09
2031-05-31,1530.67
2031-06-01,1276.58
2031-06-02,1152.61
2031-06-03,1360.59
2031-06-04,1312.7
2031-06-05,1241.02
2031-06-06,1360.28
2031-06-07,1460.94
2031-06-08,1386.43
2031-06-09,1434.48
2031-06-10,1661.04
2031-06-11,1338.19
2031-06-12,1431.96
2031-06-13,1314.41
2031-06-14,1264.41
2031-06-15,1304.19
2031-06-16,1320.67
2031-06-17,1446.95
2031-06-18,1745.93
2031-06-19,1286.7
2031-06-20,1332.14
2031-06-21,1385.69
2031-06-22,1455.04
2031-06-23,1435.71
2031-06-24,1589.29
2031-06-25,1033.21
2031-06-26,1039.61
2031-06-27,1323.74
2031-06-28,1563.19
2031-06-29,1164.21
2031-06-30,948.36
2031-07-01,1485.63
2031-07-02,1436.94
2031-07-03,1237.29
2031-07-04,1253.42
2031-07-05,1256.2
2031-07-06,1418.66
2031-07-07,1308.53
2031-07-08,1476.98
2031-07-09,975.06
2031-07-10,1275.11
2031-07-11,1235.1
2031-07-12,1365.92
2031-07-13,1324.02
2031-07-14,1524.75
2031-07-15,1126.51
2031-07-16,1412.57
2031-07-17,1489.82
2031-07-18,1684.88
2031-07-19,1334.43
2031-07-20,1455.67
2031-07-21,1136.71
2031-07-22,1048.78
2031-07-23,1534.57
2031-07-24,1407.29
2031-07-25,1585.17
2031-07-26,1202.63
2031-07-27,1486.88
2031-07-28,1689.45
2031-07-29,1472.32
2031-07-30,1451.07
2031-07-31,1411.09
2031-08-01,1174.38
2031-08-02,1613.55
2031-08-03,1318.77
2031-08-04,1486.26
2031-08-05,1176.31
2031-08-06,1234.01
2031-08-07,1626.36
2031-08-08,1359.15
2031-08-09,1629.38
2031-08-10,1399.8
2031-08-11,1135.37
2031-08-12,1545.59
2031-08-13,1323.41
2031-08-14,1516.8
2031-08-15,1415.88
2031-08-16,1180.72
2031-08-17,1436.91
2031-08-18,1741.78
2031-08-19,1486.36
2031-08-20,1403.84
2031-08-21,1573.82
2031-08-22,1444.16
2031-08-23,1444.03
2031-08-24,1248.88
2031-08-25,1447.72
2031-08-26,1567.97
2031-08-27,1287.25
2031-08-28,1626.33
2031-08-29,1398.89
2031-08-30,1279.46
2031-08-31,1562.24
2031-09-01,1369.54
2031-09-02,1526.44
2031-09-03,1368.7
2031-09-04,1403.43
2031-09-05,1486.37
2031-09-06,1455.89
2031-09-07,1112.84
2031-09-08,1243.9
2031-09-09,1551.39
2031-09-10,1392.06
2031-09-11,1333.2
2031-09-12,1207.85
2031-09-13,1249.55
2031-09-14,1108.1
2031-09-15,1396.03
2031-09-16,1321.3
2031-09-17,1265.92
2031-09-18,1400.52
2031-09-19,1465.16
2031-09-20,1724.36
2031-09-21,1183.4
2031-09-22,1583.89
2031-09-23,1555.74
2031-09-24,1292.7
2031-09-25,1439.82
2031-09-26,1340.46
2031-09-27,1436.72
2031-09-28,1634.99
2031-09-29,1499.21
2031-09-30,1484.39
2031-10-01,1343.29
2031-10-02,1184.95
2031-10-03,1376.0
2031-10-04,1587.97
2031-10-05,1177.6
2031-10-06,1248.11
2031-10-07,1425.0
2031-10-08,1258.04
2031-10-09,1286.52
2031-10-10,1341.53
2031-10-11,1199.88
2031-10-12,1258.25
2031-10-13,1509.52
2031-10-14,1207.53
2031-10-15,1163.58
2031-10-16,1308.38
2031-10-17,1512.28
2031-10-18,1372.56
2031-10-19,1332.0
2031-10-20,1407.93
2031-10-21,1139.0
2031-10-22,1474.64
2031-10-23,1457.51
2031-10-24,1338.16
2031-10-25,1550.0
2031-10-26,1229.53
2031-10-27,1567.37
2031-10-28,1420.89
2031-10-29,1346.76
2031-10-30,1393.77
2031-10-31,1380.17
2031-11-01,1578.81
2031-11-02,1233.76
2031-11-03,1280.37
2031-11-04,1549.67
2031-11-05,1304.37
2031-11-06,1528.24
2031-11-07,1647.54
2031-11-08,1331.81
2031-11-09,1493.72
2031-11-10,1217.9
2031-11-11,1503.6
2031-11-12,1419.73
2031-11-13,1460.19
2031-11-14,1291.81
2031-11-15,1138.88
2031-11-16,1462.93
2031-11-17,1077.32
2031-11-18,1338.61
2031-11-19,1526.77
2031-11-20,1413.75
2031-11-21,1676.58
2031-11-22,1537.45
2031-11-23,1284.95
2031-11-24,1386.48
2031-11-25,1374.61
2031-11-26,1143.72
2031-11-27,1239.31
2031-11-28,1295.58
2031-11-29,1073.57
2031-11-30,1385.43
2031-12-01,1340.25
2031-12-02,1125.97
2031-12-03,1436.82
2031-12-04,1482.85
2031-12-05,1408.8
2031-12-06,1325.4
2031-12-07,1461.99
2031-12-08,1474.56
2031-12-09,1417.89
2031-12-10,1247.33
2031-12-11,1411.75
2031-12-12,1548.81
2031-12-13,1279.22
2031-12-14,1682.62
2031-12-15,1288.3
2031-12-16,1371.21
2031-12-17,1264.68
2031-12-18,1398.24
2031-12-19,1102.61
2031-12-20,1281.22
2031-12-21,1198.48
2031-12-22,1381.78
2031-12-23,1509.81
2031-12-24,1456.7
2031-12-25,1003.21
2031-12-26,1664.42
2031-12-27,1401.55
2031-12-28,1239.92
2031-12-29,1379.1
2031-12-30,1381.09
2031-12-31,1253.75
2032-01-01,1382.59
2032-01-02,1260.89
2032-01-03,1290.47
2032-01-04,1247.28
2032-01-05,1134.42
2032-01-06,1370.29
2032-01-07,1435.29
2032-01-08,1423.81
2032-01-09,1468.65
2032-01-10,1393.38
2032-01-11,1263.89
2032-01-12,1468.81
2032-01-13,1138.29
2032-01-14,1205.87
2032-01-15,1195.39
2032-01-16,1501.07
2032-01-17,1479.52
2032-01-18,1410.23
2032-01-19,1496.95
2032-01-20,1203.29
2032-01-21,1386.49
2032-01-22,1314.44
2032-01-23,1459.26
2032-01-24,1313.95
2032-01-25,1272.5
2032-01-26,1410.37
2032-01-27,1459.66
2032-01-28,1226.97
2032-01-29,1317.04
2032-01-30,1166.42
2032-01-31,949.45
2032-02-01,1353.2
2032-02-02,1413.44
2032-02-03,1360.38
2032-02-04,1027.59
2032-02-05,1266.36
2032-02-06,985.18
2032-02-07,1522.34
2032-02-08,1152.92
2032-02-09,1503.08
2032-02-10,1455.59
2032-02-11,1177.56
2032-02-12,1141.66
2032-02-13,1363.06
2032-02-14,1182.78
2032-02-15,1323.72
2032-02-16,1234.84
2032-02-17,1039.0
2032-02-18,970.51
2032-02-19,1337.99
2032-02-20,1218.66
2032-02-21,1218.83
2032-02-22,1405.07
2032-02-23,1475.6
2032-02-24,1257.59
2032-02-25,1246.27
2032-02-26,1371.27
2032-02-27,1091.59
2032-02-28,1327.48
2032-02-29,1375.67
2032-03-01,1393.79
2032-03-02,1000.11
2032-03-03,1175.29
2032-03-04,1156.62
2032-03-05,1302.2
2032-03-06,1358.19
2032-03-07,1509.45
2032-03-08,1209.55
2032-03-09,1208.01
2032-03-10,1453.95
2032-03-11,1324.83
2032-03-12,1469.34
2032-03-13,1321.34
2032-03-14,1103.31
2032-03-15,1075.74
2032-03-16,1041.82
2032-03-17,1372.69
2032-03-18,1450.51
2032-03-19,1548.45
2032-03-20,1396.34
2032-03-21,1443.13
2032-03-22,1180.53
2032-03-23,1092.89
2032-03-24,1392.69
2032-03-25,1326.65
2032-03-26,1278.93
2032-03-27,1319.74
2032-03-28,1308.92
2032-03-29,1451.83
2032-03-30,1452.32
2032-03-31,1338.52
2032-04-01,1382.57
2032-04-02,1331.61
2032-04-03,1184.14
2032-04-04,1365.6
2032-04-05,1041.75
2032-04-06,1407.81
2032-04-07,1069.35
2032-04-08,1290.2
2032-04-09,1119.36
2032-04-10,1327.94
2032-04-11,1238.65
2032-04-12,1003.32
2032-04-13,1304.44
2032-04-14,1153.44
2032-04-15,1371.1
2032-04-16,1237.92
2032-04-17,1295.83
2032-04-18,1091.68
2032-04-19,1145.71
2032-04-20,1164.11
2032-04-21,1360.2
2032-04-22,1482.1
2032-04-23,1108.51
2032-04-24,1389.6
2032-04-25,901.42
2032-04-26,1046.54
2032-04-27,1080.64
2032-04-28,1020.37
2032-04-29,984.51
2032-04-30,1282.79
2032-05-01,1187.52
2032-05-02,1275.34
2032-05-03,1320.79
2032-05-04,1255.86
2032-05-05,1313.47
2032-05-06,1203.17
2032-05-07,1034.35
2032-05-08,1369.87
2032-05-09,1121.63
2032-05-10,1068.45
2032-05-11,1180.9
2032-05-12,1069.46
2032-05-13,1142.57
2032-05-14,1255.59
2032-05-15,1255.04
2032-05-16,1066.91
2032-05-17,1127.24
2032-05-18,1360.35
2032-05-19,1272.46
2032-05-20,1508.07
2032-05-21,1372.63
2032-05-22,1366.07
2032-05-23,985.05
2032-05-24,1306.62
2032-05-25,1182.89
2032-05-26,1107.02
2032-05-27,1213.69
2032-05-28,1329.09
2032-05-29,1261.25
2032-05-30,1053.17
2032-05-31,1295.13
2032-06-01,1086.95
2032-06-02,1213.92
2032-06-03,1134.74
2032-06-04,1146.24
2032-06-05,1292.84
2032-06-06,1020.7
2032-06-07,1467.35
2032-06-08,901.24
2032-06-09,1083.59
2032-06-10,1227.61
2032-06-11,1258.57
2032-06-12,1154.7
2032-06-13,1160.01
2032-06-14,1229.05
2032-06-15,1131.66
2032-06-16,1374.15
2032-06-17,1289.94
2032-06-18,1293.82
2032-06-19,1016.83
2032-06-20,1148.71
2032-06-21,1114.42
2032-06-22,1007.52
2032-06-23,1211.25
2032-06-24,1075.46
2032-06-25,1253.29
2032-06-26,993.34
2032-06-27,1410.61
2032-06-28,1017.19
2032-06-29,1183.42
2032-06-30,1268.2
2032-07-01,1062.72
2032-07-02,1275.09
2032-07-03,961.74
2032-07-04,1362.84
2032-07-05,1146.06
2032-07-06,1053.39
2032-07-07,1096.89
2032-07-08,1262.02
2032-07-09,1051.94
2032-07-10,1026.13
2032-07-11,1104.23
2032-07-12,959.85
2032-07-13,1408.42
2032-07-14,1049.32
2032-07-15,1257.96
2032-07-16,1163.59
2032-07-17,983.44
2032-07-18,1129.18
2032-07-19,1246.64
2032-07-20,1099.76
2032-07-21,1305.94
2032-07-22,1279.17
2032-07-23,1262.75
2032-07-24,1054.95
2032-07-25,960.91
2032-07-26,1029.83
2032-07-27,1150.3
2032-07-28,1201.73
2032-07-29,793.13
2032-07-30,1116.65
2032-07-31,1140.59
2032-08-01,1074.26
2032-08-02,1308.6
2032-08-03,1177.2
2032-08-04,1309.49
2032-08-05,1079.6
2032-08-06,1251.66
2032-08-07,1355.34
2032-08-08,1305.88
2032-08-09,944.36
2032-08-10,1069.18
2032-08-11,1054.52
2032-08-12,1178.75
2032-08-13,1207.39
2032-08-14,977.68
2032-08-15,1112.77
2032-08-16,798.69
2032-08-17,1317.06
2032-08-18,1023.01
2032-08-19,1107.35
2032-08-20,1051.63
2032-08-21,1269.09
2032-08-22,670.68
2032-08-23,1092.94
2032-08-24,1078.68
2032-08-25,1025.65
2032-08-26,1351.76
2032-08-27,958.88
2032-08-28,1206.89
2032-08-29,1143.72
2032-08-30,1278.67
2032-08-31,988.53
2032-09-01,977.84
2032-09-02,1251.37
2032-09-03,1149.94
2032-09-04,853.59
2032-09-05,1003.63
2032-09-06,1141.69
2032-09-07,1208.6
2032-09-08,980.26
2032-09-09,644.23
2032-09-10,1159.07
2032-09-11,896.77
2032-09-12,776.46
2032-09-13,653.45
2032-09-14,1199.65
2032-09-15,1096.1
2032-09-16,1042.22
2032-09-17,1283.69
2032-09-18,1170.2
2032-09-19,1316.33
2032-09-20,864.26
2032-09-21,1067.28
2032-09-22,829.25
2032-09-23,1036.66
2032-09-24,1033.08
2032-09-25,1163.69
2032-09-26,1075.85
2032-09-27,1161.86
2032-09-28,1173.2
2032-09-29,1390.27
2032-09-30,1019.08
2032-10-01,924.58
2032-10-02,1102.01
2032-10-03,944.13
2032-10-04,1286.14
2032-10-05,1020.74
2032-10-06,977.78
2032-10-07,991.32
2032-10-08,1169.18
2032-10-09,1037.17
2032-10-10,963.99
2032-10-11,1309.47
2032-10-12,930.67
2032-10-13,1063.87
2032-10-14,1155.83
2032-10-15,812.73
2032-10-16,1128.93
2032-10-17,898.09
2032-10-18,1179.24
2032-10-19,910.91
2032-10-20,1158.71
2032-10-21,1220.16
2032-10-22,1183.0
2032-10-23,1090.99
2032-10-24,1018.11
2032-10-25,965.87
2032-10-26,1272.51
2032-10-27,946.47
2032-10-28,895.38
2032-10-29,1150.29
2032-10-30,930.63
2032-10-31,907.1
2032-11-01,832.64
2032-11-02,976.33
2032-11-03,1035.94
2032-11-04,1084.41
2032-11-05,1190.24
2032-11-06,1126.19
2032-11-07,1018.14
2032-11-08,1016.67
2032-11-09,1122.55
2032-11-10,1236.55
2032-11-11,1064.26
2032-11-12,974.6
2032-11-13,895.7
2032-11-14,827.52
2032-11-15,1143.92
2032-11-16,1130.36
2032-11-17,1129.96
2032-11-18,1023.75
2032-11-19,1253.8
2032-11-20,969.85
2032-11-21,1185.48
2032-11-22,1036.11
2032-11-23,950.41
2032-11-24,1130.29
2032-11-25,1102.6
2032-11-26,1094.46
2032-11-27,1052.88
2032-11-28,1034.78
2032-11-29,1398.5
2032-11-30,1217.67
2032-12-01,1148.26
2032-12-02,1056.41
2032-12-03,1190.53
2032-12-04,1116.98
2032-12-05,1043.04
2032-12-06,993.41
2032-12-07,1026.65
2032-12-08,563.08
2032-12-09,1070.1
2032-12-10,965.1
2032-12-11,1277.15
2032-12-12,1041.04
2032-12-13,859.68
2032-12-14,1030.45
2032-12-15,880.92
2032-12-16,1108.76
2032-12-17,1081.32
2032-12-18,1181.28
2032-12-19,918.91
2032-12-20,1042.59
2032-12-21,832.69
2032-12-22,1142.64
2032-12-23,1115.21
2032-12-24,1111.73
2032-12-25,1037.59
2032-12-26,1099.56
2032-12-27,1278.0
2032-12-28,994.59
2032-12-29,1058.17
2032-12-30,874.48
2032-12-31,907.19
2033-01-01,1052.15
2033-01-02,1203.11
2033-01-03,999.14
2033-01-04,1002.26
2033-01-05,976.69
2033-01-06,957.59
2033-01-07,1082.14
2033-01-08,813.4
2033-01-09,1230.24
2033-01-10,938.39
2033-01-11,1146.61
2033-01-12,847.96
2033-01-13,1138.92
2033-01-14,1139.53
2033-01-15,1096.52
2033-01-16,889.89
2033-01-17,1076.65
2033-01-18,861.94
2033-01-19,1001.66
2033-01-20,1194.18
2033-01-21,1159.47
2033-01-22,1042.45
2033-01-23,894.17
2033-01-24,1137.45
2033-01-25,1043.75
2033-01-26,693.04
2033-01-27,1158.73
2033-01-28,1037.95
2033-01-29,1222.21
2033-01-30,877.83
2033-01-31,565.89
2033-02-01,1084.54
2033-02-02,1086.71
2033-02-03,789.67
2033-02-04,896.81
2033-02-05,1457.18
2033-02-06,998.38
2033-02-07,1154.2
2033-02-08,947.29
2033-02-09,731.7
2033-02-10,1020.06
2033-02-11,1006.12
2033-02-12,986.35
2033-02-13,1029.51
2033-02-14,1086.73
2033-02-15,1024.97
2033-02-16,858.28
2033-02-17,1121.22
2033-02-18,756.3
2033-02-19,741.58
2033-02-20,1160.44
2033-02-21,1126.05
2033-02-22,1041.84
2033-02-23,841.58
2033-02-24,945.17
2033-02-25,1012.42
2033-02-26,812.92
2033-02-27,941.93
2033-02-28,1151.13
2033-03-01,1267.87
2033-03-02,991.36
2033-03-03,1168.27
2033-03-04,768.2
2033-03-05,1154.76
2033-03-06,935.78
